u1*(-a^2),u2*(1/Ma),u3*(Mb),u4*(Mc),u5*(h),u6*(m),y
0.744044807,0.773314495,0.501852603,0.099554461,0.310980974,0.049659849,19.1382097
0.441347785,0.226580121,0.851948014,0.20522686,0.755834734,0.369641142,24.98994162
0.462377612,0.185700172,0.434188924,0.292083417,0.704680961,0.048942556,22.58652394
0.278355643,0.417387802,0.895222696,0.896426167,0.161891023,0.756337572,24.25464587
0.058391983,0.982937586,0.85620916,0.434412857,0.050906764,0.240442914,18.76948335
0.939684609,0.273605693,0.930103156,0.100774213,0.877580035,0.808259658,29.27224502
0.099622781,0.361043867,0.322792726,0.414505384,0.162228805,0.185708165,17.12888504
0.270525839,0.033948862,0.131046048,0.311517104,0.828119633,0.654265658,25.91733385
0.947448488,0.559099303,0.603131781,0.209220245,0.157786305,0.875242113,22.00186025
0.577775003,0.736702358,0.999421752,0.926096092,0.954738079,0.698248126,35.36946385
0.853069806,0.01123947,0.636731204,0.657471116,0.288665707,0.391105313,22.05929657
0.695124851,0.242646186,0.924719036,0.461910194,0.45891226,0.109326291,22.33030655
0.04640349,0.24348129,0.329898223,0.989798639,0.056570135,0.08820717,18.3767675
0.149820849,0.173955205,0.51264629,0.024827128,0.066085746,0.986068923,17.46281308
0.117537963,0.064313806,0.41620974,0.557279645,0.45582223,0.97384997,24.73512643
0.481283439,0.578454146,0.33576407,0.16417398,0.585957338,0.21318731,22.28404391
0.816409626,0.157800119,0.546934443,0.522276669,0.880066052,0.018022687,26.71118735
0.718184371,0.649580592,0.984366101,0.284030004,0.798904024,0.31792272,27.74230158
0.20713915,0.449038354,0.267293281,0.57865362,0.915675443,0.64527641,29.84874237
0.416806378,0.981891205,0.272744389,0.910654365,0.111694873,0.074595869,21.36564696
0.69829859,0.906473105,0.509962566,0.951070585,0.386245912,0.204912554,26.24689758
0.894386703,0.543493488,0.915575309,0.619621358,0.170069828,0.412912764,22.61574674
0.916124222,0.03821568,0.884352428,0.611242288,0.667019381,0.041885058,25.15453572
0.504633163,0.881132714,0.753581035,0.973906548,0.295236436,0.516139314,26.75000911
0.416201286,0.561867631,0.539417799,0.688274306,0.37615449,0.88395237,26.39039373
0.651726395,0.204347089,0.57579246,0.689412271,0.528311763,0.919561909,27.85420707
0.662552421,0.155451157,0.927298419,0.407003707,0.920989668,0.737425973,30.36343407
0.973282015,0.541157665,0.852586197,0.424370469,0.097329177,0.536544718,21.24581285
0.49805477,0.560780314,0.139410837,0.254666022,0.321301104,0.648183084,21.51209154
0.537614296,0.151266401,0.844652396,0.887894271,0.91437242,0.197059148,30.0811368
0.459180873,0.450115766,0.92836474,0.255917884,0.501144521,0.19995044,22.21024991
0.717069951,0.278380583,0.936850072,0.32868234,0.399611676,0.759604282,24.24001232
0.335236423,0.022446606,0.00111333,0.479872655,0.229111262,0.179932986,17.26771865
0.035662261,0.702597588,0.215045384,0.563371285,0.525718247,0.470478258,24.54292333
0.556155838,0.882436592,0.157379449,0.924216365,0.090262465,0.501344495,23.13086087
0.281288183,0.7345801,0.5376527,0.278884049,0.24077878,0.289529982,19.58309528
0.74800362,0.522379137,0.548274263,0.521085679,0.74000399,0.070344409,26.24384005
0.171764276,0.386432457,0.897329214,0.769340158,0.475448075,0.472475186,25.53261352
0.845104861,0.659811318,0.890091109,0.387779762,0.429543051,0.688988155,25.9309163
0.760909728,0.135646019,0.590066027,0.488187204,0.881115865,0.687499297,29.75386664
0.376594746,0.49006648,0.28927783,0.547706621,0.829852114,0.559570298,28.69962226
0.172249297,0.940028046,0.357478931,0.173621445,0.509984952,0.390188461,22.81329152
0.855179715,0.265555659,0.622951953,0.611336884,0.641892058,0.101659375,25.32047721
0.34169628,0.005451564,0.102427889,0.54745347,0.600819155,0.967414769,26.18501361
0.104150782,0.195033531,0.70856272,0.660061339,0.945943251,0.183628117,28.08607387
0.508106958,0.448049144,0.749029792,0.815841053,0.466992853,0.196655613,24.96614466
0.040319713,0.513444192,0.916765508,0.510994315,0.840525158,0.115004329,26.72340969
0.160796822,0.721012403,0.075450477,0.024227376,0.19300963,0.799053904,19.05455591
0.132406346,0.378471283,0.36400008,0.160687604,0.410547554,0.872732119,22.20058353
0.498959904,0.447521561,0.793366464,0.305241286,0.871119577,0.269011314,27.1604734
0.328236406,0.609698262,0.605060276,0.714687638,0.410079184,0.338355676,24.29401243
0.724675801,0.610980572,0.8488931,0.929044785,0.963444852,0.432637837,33.85442908
0.108177247,0.872725611,0.376977632,0.605194455,0.189537154,0.525184854,21.93153463
0.305661942,0.903424298,0.738972718,0.745056164,0.113935455,0.066030492,20.59777076
0.298697845,0.763953223,0.79588043,0.933596019,0.539656011,0.959182242,30.95643546
0.747289349,0.264016377,0.891688554,0.454897453,0.487843071,0.627879363,25.34705905
0.879774572,0.111359102,0.678149684,0.061669564,0.894880621,0.146101347,24.94994254
0.492714754,0.291975467,0.069017883,0.850773854,0.246064044,0.364721457,21.84590167
0.561677153,0.554044445,0.861326604,0.786649598,0.548111207,0.46899132,27.71966621
0.796897569,0.861146188,0.070698129,0.869782952,0.618956378,0.672712704,30.29301866
0.871209549,0.209015111,0.028391634,0.643809055,0.624742104,0.324889597,25.39625945
0.763730002,0.008129727,0.292690071,0.619444521,0.741631316,0.957683628,29.39554534
0.258996647,0.649806734,0.587407451,0.059962527,0.413521118,0.76858663,22.51348639
0.072968412,0.526930283,0.936164462,0.39582446,0.530134803,0.202917652,22.88212703
0.210919346,0.479750015,0.521100831,0.247924686,0.627169797,0.607039159,24.69152147
0.619566362,0.21275671,0.900324332,0.665348726,0.728573611,0.219382587,27.05977798
0.548886966,0.177672859,0.800265996,0.597519981,0.770353418,0.91992017,30.26015326
0.507824755,0.505535573,0.478045162,0.344200193,0.014271722,0.629130892,18.63144025
0.073181796,0.016744518,0.255160827,0.936746663,0.894596334,0.559159313,29.73077094
0.410869516,0.398860615,0.523095387,0.86479855,0.505354854,0.987875813,28.99539257
0.026189231,0.299812287,0.512582714,0.497642016,0.117006945,0.034047479,16.28086223
0.653390198,0.534501236,0.680152074,0.937775332,0.125567165,0.98489225,25.98843144
0.24587031,0.859508322,0.672067223,0.162215822,0.923719903,0.871146168,30.49203103
0.70704971,0.078517345,0.462420924,0.43861146,0.059645786,0.693484827,19.15812517
0.532247803,0.797278345,0.015061059,0.777190642,0.379157929,0.996038677,27.67215461
0.054173991,0.43854848,0.304250157,0.170842122,0.388521557,0.940115115,22.26825564
0.139213782,0.92685547,0.107421725,0.663035297,0.461678776,0.840435264,26.94065998
0.911777505,0.541405581,0.509701987,0.914101776,0.93961041,0.048277492,31.21364777
0.875784889,0.677029359,0.748138555,0.565654442,0.800217674,0.334905158,29.57593021
0.815754144,0.694442818,0.28348799,0.076621861,0.783719534,0.172162607,24.86524734
0.571152702,0.5788911,0.694120885,0.444180383,0.761981026,0.642976083,28.94389505
0.360189293,0.750079878,0.384316849,0.498385767,0.574974023,0.884208619,27.85813946
0.958763946,0.753636997,0.671869419,0.588601042,0.151743766,0.071404974,20.89579933
0.9094408,0.639015083,0.73207422,0.00837679,0.796067875,0.48264285,26.85032767
0.017027318,0.323684414,0.099527295,0.109738915,0.486605167,0.926138772,22.28278817
0.121066118,0.031278183,0.248566572,0.088247276,0.426289315,0.89197154,20.81362978
0.543049241,0.719678006,0.592985882,0.001318172,0.152001146,0.841575072,20.17440946
0.690525281,0.574517153,0.290415997,0.45348715,0.127212668,0.092603497,18.25071842
0.464838563,0.035251169,0.074311504,0.77677547,0.804654662,0.897578481,29.95129905
0.182066801,0.979585291,0.560892123,0.079193995,0.31067581,0.56875278,21.19126524
0.420280557,0.249086612,0.994767143,0.76880304,0.646568409,0.883429553,29.86875858
0.205361758,0.948859611,0.2128829,0.201679731,0.66959093,0.404115011,24.8423713
0.804200818,0.863697134,0.006420954,0.263122446,0.143492937,0.029280125,17.65617501
0.542222835,0.388796265,0.228615193,0.691147341,0.693392356,0.141767301,25.77018607
0.408852539,0.679364244,0.167685647,0.869053104,0.6702569,0.328935383,28.00940462
0.141666147,0.521476451,0.538547886,0.042721621,0.102896589,0.554137883,16.91736169
0.514438115,0.39788921,0.321983497,0.205556813,0.633075486,0.17947782,22.43315491
0.566390344,0.13805613,0.264176626,0.126973608,0.301479954,0.762137877,20.1335045
0.65310474,0.116509349,0.935634519,0.708857498,0.824271384,0.595271825,30.17995003
0.70555502,0.735346376,0.219169125,0.416053068,0.033123244,0.241963727,18.04951882
0.041827757,0.089717767,0.072890589,0.699330038,0.734294775,0.728488444,27.11210445
0.377797187,0.594238257,0.29217128,0.784078032,0.85001608,0.922851081,32.49548262
0.372037673,0.499872088,0.47164861,0.337004081,0.824179932,0.056159536,25.14414588
0.170491667,0.22437363,0.175036455,0.498030514,0.240972904,0.597530483,20.14416925
0.322217924,0.676121858,0.388195901,0.539378264,0.248921348,0.177696671,20.36690439
0.044137808,0.779980244,0.344386477,0.915661718,0.297393822,0.659672155,25.30585301
0.462143236,0.561327842,0.952778138,0.181952136,0.292444233,0.149277193,19.38486678
0.513819172,0.314945187,0.677690808,0.489434932,0.495792313,0.835413105,26.05219299
0.489202966,0.356017538,0.384408887,0.879630542,0.043446777,0.424212805,20.54328048
0.141984083,0.686502285,0.501595433,0.307373578,0.767069101,0.970446994,28.99717383
0.105865016,0.328621287,0.507469984,0.550974299,0.443201928,0.382614656,22.49614108
0.75916437,0.668094523,0.520900891,0.686484532,0.816557539,0.934638388,32.89475324
0.748875539,0.336276948,0.528963448,0.184096944,0.404445288,0.342422892,20.97006668
0.29696437,0.786808012,0.688042779,0.082787168,0.214466117,0.579297451,19.95322061
0.680027954,0.030635413,0.453427266,0.367633989,0.72042703,0.946645365,27.71625817
0.941514986,0.224275883,0.737695098,0.610176017,0.441866413,0.811819374,26.6849502
0.839023902,0.114709238,0.400295517,0.960648731,0.942618571,0.339235527,31.39411167
0.295418568,0.839273191,0.741242536,0.738325618,0.708589653,0.19705643,28.13883221
0.133230431,0.365061159,0.333883623,0.2341,0.974153906,0.76620511,28.7879422
0.051227865,0.580281721,0.58707795,0.030191345,0.381236771,0.897419194,21.96700312
0.503728333,0.672236634,0.792385938,0.880337232,0.722213801,0.51765476,30.74960828
0.457536308,0.000230585,0.610255483,0.523051373,0.510395279,0.42094969,23.19894763
0.751138351,0.533904233,0.828993605,0.662985707,0.831878693,0.554235461,31.07911566
0.768353936,0.678715457,0.694476208,0.236177213,0.407226892,0.718801795,24.51236351
0.069978751,0.716872722,0.489337251,0.222243021,0.726743753,0.407516465,25.11654703
0.971431652,0.793607288,0.023830229,0.830983038,0.897812945,0.440814484,32.3231565
0.257914153,0.196414807,0.548200929,0.100478056,0.735911537,0.446004705,23.59120442
0.374102325,0.35582377,0.766502008,0.120217008,0.839098144,0.163172275,24.57177012
0.576287032,0.266620158,0.228919492,0.512545583,0.062923603,0.920540701,20.72887402
0.038282619,0.778136453,0.634466715,0.375499312,0.298871079,0.708317308,22.74371003
0.712884196,0.731067993,0.18829095,0.009193972,0.251014795,0.559290519,19.76520277
0.192199851,0.113902951,0.461051893,0.464074474,0.104439637,0.178687575,16.34884675
0.916999068,0.73989884,0.681331282,0.172323186,0.766183182,0.424474486,27.4262013
0.246738388,0.927802237,0.539626958,0.323800457,0.935045705,0.491882466,29.70908746
0.413307672,0.885167808,0.075231723,0.980435291,0.63493993,0.801752519,31.10561985
0.224325123,0.033794251,0.931036501,0.726273479,0.423462236,0.410186579,23.43670835
0.646099071,0.924521345,0.32896344,0.406728576,0.221853007,0.867564171,23.99963573
0.377302704,0.898737407,0.603506895,0.838232148,0.938369329,0.249501394,31.89340977
0.239175146,0.964771448,0.790813692,0.213735991,0.861977704,0.117188189,26.77097451
0.843921344,0.558148927,0.076463546,0.94791601,0.958823977,0.254237661,31.94155688
0.702945113,0.186667659,0.190505646,0.013371226,0.431848383,0.648453488,20.75632706
0.471648675,0.120870565,0.055494427,0.856301673,0.920315647,0.723771208,31.18960452
0.285935395,0.490708346,0.144394498,0.804214395,0.423762318,0.332433905,23.83319128
0.872293102,0.544575832,0.092562565,0.299033316,0.593221386,0.439980116,24.62991466
0.419383815,0.112581883,0.450186117,0.362231418,0.701271099,0.200306854,23.44196842
0.465396732,0.013256862,0.027583024,0.542797614,0.854887259,0.736037727,28.20756002
0.191993018,0.170476854,0.781552337,0.664780959,0.62772287,0.258832119,24.88326588
0.833920429,0.429055512,0.995117621,0.421034136,0.206286114,0.923647578,24.0675599
0.549905073,0.401869375,0.600005295,0.644446806,0.889813011,0.914775209,32.32373922
0.656897746,0.139573423,0.372972237,0.752645298,0.428889462,0.816078941,26.03491415
0.41881723,0.283549444,0.247083347,0.669250162,0.571462692,0.787051961,26.86722089
0.019377383,0.626068073,0.24526501,0.848650766,0.968930875,0.173468581,29.8712745
0.300511817,0.316184267,0.890420171,0.075847993,0.67900542,0.867006335,25.82339137
0.020672163,0.061301011,0.842304412,0.625209082,0.971839791,0.229447678,28.04927436
0.029928538,0.471569219,0.976800928,0.622147422,0.494330843,0.099875049,23.10399602
0.985128433,0.384617214,0.20334946,0.055284495,0.521130502,0.968047732,24.85464435
0.094746708,0.777743246,0.389249481,0.189063633,0.794633619,0.858112468,28.06714494
0.450996889,0.003761475,0.154464595,0.798901686,0.008466311,0.710176658,19.59086424
0.838719491,0.398208184,0.196981682,0.904443124,0.140805187,0.601765331,23.2926837
0.421550388,0.961399013,0.825899606,0.09560369,0.233481219,0.857176877,22.62742838
0.2487523,0.26687112,0.550156271,0.882287608,0.867545568,0.69324803,31.29386498
0.414001581,0.733690427,0.066583626,0.206937872,0.291885804,0.83959721,22.07119281
0.823888867,0.997257031,0.502828056,0.16880795,0.919371486,0.214617321,28.51218305
0.044891423,0.97605034,0.238100437,0.857992136,0.640598029,0.62798583,29.35014283
0.488777827,0.623893151,0.146006218,0.534348497,0.136735018,0.955467043,22.69249085
0.19350597,0.742789795,0.964065123,0.316343715,0.457754072,0.718761932,25.04639982
0.060269329,0.980454496,0.221134489,0.821322489,0.698154385,0.42369805,28.81788168
0.785554478,0.95875341,0.011376495,0.900111251,0.96162625,0.40921585,33.45069568
0.014482517,0.53177016,0.917894448,0.958182147,0.596403821,0.121303058,26.51357122
0.414957947,0.238861396,0.494889718,0.044345184,0.131733223,0.589110482,17.08125685
0.545502777,0.64723194,0.606658698,0.327032395,0.275238453,0.770624433,23.06086739
0.172883733,0.876191567,0.167552659,0.170412894,0.778482445,0.251010328,24.8449895
0.899456654,0.85148671,0.003891117,0.437538459,0.357233169,0.249478421,22.518631
0.408680577,0.743162153,0.434306082,0.844988127,0.652366407,0.680207482,29.9976698
0.182103797,0.043466694,0.853067114,0.230197412,0.931697916,0.927443706,28.97298634
0.611179574,0.438456668,0.310487302,0.486752547,0.338477262,0.749820559,23.73480532
0.639448692,0.168373581,0.634909613,0.892106966,0.652347379,0.809085228,29.96261903
0.388671426,0.418012093,0.794871156,0.582440283,0.047607603,0.104505036,17.81214399
0.031468363,0.364697427,0.956049886,0.317993234,0.664891766,0.874564195,26.85058541
0.66164597,0.825170389,0.570165135,0.427947133,0.47724449,0.172337677,23.81035586
0.237766631,0.534378344,0.413156627,0.860093626,0.722977457,0.378667908,28.42803401
0.149925591,0.904911915,0.254005442,0.651245092,0.283236953,0.0482463,20.94314058
0.82093714,0.171663054,0.972681397,0.572452966,0.21354399,0.319600892,21.21113568
0.504241409,0.884567995,0.749555068,0.260937738,0.426883961,0.341328031,23.18139353
0.447929756,0.377842343,0.218699024,0.958720683,0.584354575,0.230626039,26.27514427
0.754842238,0.886281412,0.178218854,0.972794758,0.884960804,0.947558303,35.62994671
0.470689211,0.48174089,0.21944161,0.584998591,0.885870318,0.534121981,29.52680877
0.61183985,0.839989743,0.916242596,0.811989904,0.88606669,0.046939156,30.8574483
0.406240592,0.388729038,0.613340357,0.240637995,0.805461606,0.73289475,27.67251982
0.887522275,0.197486792,0.861410061,0.651149438,0.530078295,0.783367046,27.84429141
0.565565639,0.756560996,0.304551222,0.130454097,0.975278555,0.781758398,30.25250033
0.902511053,0.793779746,0.174345177,0.887342134,0.705082809,0.166461763,29.06523444
0.89882957,0.243100558,0.131842868,0.75347812,0.215242173,0.856480238,24.11090109
0.758570731,0.456351469,0.069891016,0.136717906,0.596430042,0.379536273,22.86618169
0.548051288,0.341744577,0.311559668,0.105708655,0.84296815,0.99041551,28.29062309
0.654219595,0.579841554,0.813581222,0.10487946,0.285688044,0.546638886,21.0590634
0.222084857,0.788483753,0.089418134,0.600461408,0.798546186,0.568980576,28.97397373
0.919127358,0.316758303,0.126661742,0.695562636,0.013011862,0.326492301,18.9405019
0.859735921,0.378126793,0.700705678,0.153158122,0.165078581,0.09470067,17.2783058
0.787143287,0.789600395,0.318268514,0.2261758,0.375651241,0.005357637,20.31214841
0.025481023,0.015065257,0.546634233,0.897593258,0.618492159,0.679035675,27.11875299
0.194527152,0.639919493,0.694085975,0.050135136,0.32334663,0.920258237,22.1322033
0.916697415,0.709479874,0.761373412,0.189559923,0.992608085,0.11217119,28.71340708
0.809053928,0.153729227,0.459397689,0.002082029,0.426504114,0.798681648,21.89234185
0.846159622,0.420708238,0.898663156,0.019368316,0.985541643,0.114092356,26.81561008
0.404569501,0.783848245,0.100619036,0.228822963,0.152467702,0.833406802,20.6811965
0.25637473,0.326380119,0.095784091,0.573165003,0.120660403,0.834528922,20.69512541
0.890697816,0.047738656,0.247274022,0.591893806,0.607609577,0.027824007,23.27732042
0.372955324,0.11736807,0.030264093,0.154271304,0.123499411,0.938224766,18.24215558
0.298870578,0.272917415,0.505306997,0.249592605,0.19966835,0.449442375,18.3152416
0.300862313,0.849329773,0.430018196,0.73204694,0.17050951,0.04759199,20.47109695
0.882432388,0.022915929,0.99496585,0.473460316,0.873551168,0.242046875,27.85967163
0.176930054,0.193123102,0.496475745,0.703828331,0.343323055,0.439780057,22.21968996
0.83295734,0.40176278,0.920997517,0.852976291,0.02652725,0.749655697,23.43716253
0.477567733,0.289939012,0.759619367,0.673616929,0.529983355,0.094256002,23.8371634
0.261143743,0.468599803,0.927597422,0.201631319,0.192547435,0.150331501,17.59149767
0.584231237,0.999722497,0.977461277,0.489608284,0.160666465,0.494714066,22.9730395
0.278991486,0.527047916,0.06109475,0.60215369,0.477536585,0.666485448,24.90655724
0.514888678,0.230351472,0.159567581,0.012092728,0.465645332,0.771628453,21.47862575
0.613675822,0.924108201,0.732704985,0.496593346,0.742238467,0.395103489,28.96067285
0.583023826,0.314133081,0.522604893,0.195770778,0.285196059,0.788633952,21.43250137
0.816237269,0.7301544,0.8542511,0.981209514,0.761302146,0.110375438,30.67907441
0.618766802,0.670251152,0.065101809,0.565873375,0.355608334,0.144701098,21.73198551
0.220639503,0.593529327,0.557075042,0.494330557,0.618516155,0.205194249,24.47162799
0.294893132,0.683381687,0.999655847,0.363527413,0.781396648,0.711529879,29.25498874
0.402177732,0.007174034,0.129412408,0.417017167,0.565787091,0.789890025,24.26099439
0.769487336,0.524891256,0.31048341,0.2005485,0.526893363,0.693953057,24.5751502
0.904182444,0.20452189,0.594633026,0.942352334,0.028818496,0.939340253,24.01051732
0.024532355,0.303434622,0.593380411,0.904423717,0.065472232,0.343414562,19.77872109
0.993418148,0.130135943,0.93896729,0.308432481,0.816223113,0.948446998,30.17320229
0.491462024,0.201734826,0.535645798,0.982130706,0.438401961,0.730486651,27.19763825
0.131744018,0.319375043,0.939783302,0.189575002,0.928612613,0.763968589,28.73193243
0.565441689,0.182490102,0.05641062,0.157215404,0.296252694,0.981641947,21.1695041
0.458533347,0.605208893,0.897938085,0.120321092,0.785289507,0.950932472,28.9796635
0.049321544,0.115204385,0.653714049,0.659979764,0.565249936,0.561710134,24.97625581
0.577624292,0.53343633,0.783940017,0.494021272,0.99665529,0.07843007,29.24760905
0.931571163,0.488104232,0.168744785,0.326808633,0.567369048,0.779650928,26.24810722
0.472630618,0.635953718,0.483244342,0.298991918,0.217696158,0.864464533,22.30661697
0.229202674,0.324179191,0.022599023,0.570950732,0.304894015,0.632642116,21.7124846
0.67094047,0.809298643,0.76175755,0.589043269,0.424660596,0.999677413,28.54098703
0.267625488,0.037533121,0.814244407,0.092443658,0.028210424,0.498830422,15.2565561
0.915191046,0.912552566,0.284862216,0.641137399,0.375463673,0.793053089,27.31298703
0.477045609,0.893021087,0.127863573,0.669029777,0.84936081,0.337064264,29.71677953
0.784554488,0.42111113,0.672596599,0.912727567,0.368766233,0.1415894,24.45084446
0.049137555,0.438238099,0.349704774,0.79743026,0.455146348,0.700076273,25.68426567
0.732488861,0.211763798,0.722987721,0.870555891,0.101326403,0.815309497,23.70055037
0.147976119,0.68769658,0.038193336,0.229704394,0.854940305,0.613069771,27.11919087
0.217717873,0.840584842,0.493514676,0.664272091,0.07843369,0.045568762,18.85214292
0.86130839,0.192319288,0.299018134,0.822980439,0.033402154,0.218412011,19.17887038
0.123925144,0.971165766,0.932899043,0.077313878,0.662837566,0.024669265,23.10197653
0.294710721,0.027024711,0.089626807,0.506651514,0.220358064,0.691080502,19.94454414
0.369907233,0.304783441,0.421338735,0.530880989,0.244712871,0.449534537,20.65568596
0.910010568,0.682123357,0.876370019,0.566454265,0.850507365,0.508061994,31.32607017
0.142889639,0.947751931,0.620885952,0.980619709,0.221553264,0.511891175,25.16217729
0.61693497,0.332235467,0.608321682,0.887769579,0.057278756,0.162223181,19.96813732
0.202907764,0.925875343,0.736400688,0.50916905,0.924766559,0.665049555,31.76550337
0.288808947,0.839260536,0.409367597,0.155043419,0.018408532,0.688771428,18.30447093
0.445060037,0.916335664,0.952766135,0.905255829,0.941852231,0.215537132,32.87972368
0.547226577,0.20583664,0.436732517,0.336322562,0.14272637,0.527992897,18.73767815
0.175373637,0.752351297,0.712299205,0.809510038,0.843510763,0.808728292,32.69908082
0.595521957,0.069417512,0.949357097,0.958939645,0.510766844,0.194571255,25.67902837
0.607244385,0.406840598,0.926870918,0.231456224,0.044972813,0.389464516,17.70105062
0.408535275,0.598643931,0.643899526,0.927799567,0.82766289,0.032474194,29.23997468
0.20072014,0.090283071,0.08431148,0.096920892,0.019208359,0.392576786,13.5736663
0.333927276,0.942403055,0.987521346,0.369124119,0.079245395,0.194868843,19.1163794
0.098036592,0.024706409,0.151295199,0.717869857,0.928065894,0.480389274,28.34309145
0.744837754,0.052733787,0.368448546,0.858189452,0.164320858,0.830549018,23.47428179
0.0146173,0.138320676,0.052443192,0.193506979,0.932454374,0.266158259,24.20414708
0.331790835,0.743878408,0.61239203,0.847612242,0.02363588,0.095279729,19.6595076
0.924340512,0.399190682,0.812481578,0.808000908,0.703195446,0.962467594,32.36366421
0.187519317,0.553633586,0.04971338,0.354850151,0.178935899,0.018330392,16.47849311
0.523515544,0.590677503,0.828914252,0.08765779,0.718311279,0.696472067,26.6904774
0.14924499,0.699802772,0.553468884,0.749702171,0.801734677,0.240325514,28.54875834
0.949768405,0.822973578,0.734689084,0.519399906,0.79160238,0.605318923,31.11271378
0.820579472,0.221514604,0.268205616,0.90642057,0.905004813,0.13062402,29.65971246
0.312625475,0.596121139,0.875998476,0.928380867,0.564030778,0.840503501,30.26878412
0.751945858,0.476790505,0.321732426,0.640280417,0.863543123,0.245109974,28.84661171
0.567352245,0.313418027,0.557576403,0.624381215,0.34645455,0.09404085,21.28526931
0.22165228,0.618947165,0.146315976,0.068365165,0.158991544,0.918542672,19.43042289
0.134387146,0.486194046,0.011155834,0.071792108,0.142987975,0.014408019,13.96273862
0.249244751,0.588087768,0.3184223,0.25532046,0.88481012,0.563129812,27.70567952
0.628990594,0.462252549,0.793416722,0.959987699,0.481444701,0.992144591,30.33284947
0.954774957,0.507350956,0.836404333,0.545866363,0.656562076,0.627580884,28.9780568
0.776875296,0.120247305,0.705074592,0.345559465,0.062341002,0.984344121,20.71527381
0.903460871,0.845877321,0.050880969,0.324135254,0.064729752,0.821422823,21.24955782
0.194078457,0.060935856,0.752767643,0.369385791,0.344558102,0.725420471,21.67823027
0.914589378,0.597522295,0.797262906,0.290901029,0.782129658,0.703487797,29.46604106
0.084681979,0.397235992,0.88711088,0.456856416,0.622099874,0.251532897,24.15573972
0.944186881,0.198440688,0.76778189,0.865252925,0.279795249,0.610812843,25.23849341
0.141215654,0.442253398,0.929718808,0.758600156,0.902494693,0.658480172,31.67770782
0.361529896,0.430249606,0.601091913,0.864030296,0.423703195,0.045829802,23.4132156
0.345555427,0.564040892,0.291163024,0.343755326,0.405675781,0.947423327,24.48773603
0.329857021,0.22463567,0.110718745,0.959138287,0.179815628,0.206261268,20.44362276
0.736615464,0.707945818,0.831445867,0.095904988,0.713655311,0.724502556,27.60604362
0.839471984,0.841394826,0.447738357,0.560127221,0.214940618,0.213369571,21.88163458
0.570473379,0.697659249,0.734537714,0.786104484,0.599439031,0.368094621,28.08609946
0.546075049,0.856981438,0.966745385,0.183099187,0.919375719,0.634310623,30.41586935
0.261307946,0.49886236,0.391012698,0.591778206,0.965779158,0.295495557,29.22321893
0.903325076,0.002923071,0.496340299,0.539273995,0.227687579,0.769783515,22.37674231
0.56477734,0.59281493,0.752746998,0.092682599,0.964431572,0.684367851,29.58823369
0.411312251,0.986472832,0.069018703,0.343146265,0.917958722,0.121092023,27.56541343
0.559499274,0.319765317,0.238142882,0.995979437,0.243721704,0.14470136,22.05955269
0.104466697,0.995912627,0.486888092,0.351202719,0.060319188,0.929183357,21.40396677
0.111434295,0.158188322,0.817361091,0.779090251,0.942547456,0.257006374,29.19361804
0.927285292,0.051211556,0.227996489,0.196857593,0.739247113,0.251207018,23.65834599
0.218555739,0.332182705,0.667225849,0.963390917,0.392586087,0.23351326,24.09344321
0.270281145,0.375563373,0.761639821,0.368265168,0.004215404,0.326391807,16.70184703
0.557242238,0.418554688,0.972421262,0.076702304,0.608703909,0.643940901,24.81314567
0.486861969,0.534266974,0.558919311,0.254129115,0.762248441,0.851696083,28.34514023
0.555732835,0.361935641,0.351267174,0.414785832,0.130534283,0.803940234,20.79900091
0.365429135,0.830079054,0.024948342,0.36937867,0.735780038,0.635568041,27.48199063
0.405215266,0.248380967,0.154168464,0.968047997,0.789603327,0.322343206,28.68207007
0.168798873,0.59130235,0.042283842,0.749776502,0.908822962,0.740750742,31.28321883
0.497017118,0.666630125,0.593150444,0.36050195,0.422326146,0.42944998,23.26182563
0.422956118,0.373388113,0.882677817,0.046432792,0.097216906,0.292952908,16.20005746
0.940083746,0.206150689,0.999478744,0.302625759,0.832434709,0.415483156,27.88022451
0.129787231,0.800320443,0.005986486,0.709903183,0.606452084,0.035442869,24.38357398
0.61574043,0.353163596,0.772171099,0.275411834,0.364507019,0.000798139,19.47977423
0.966526048,0.257899864,0.403937867,0.518924068,0.449956391,0.526713977,24.45924948
0.097961774,0.762304698,0.057409117,0.77199803,0.241956964,0.142366478,20.81625546
0.721118529,0.428617203,0.31831753,0.615776023,0.76483851,0.56958027,28.92618457
0.865516036,0.767409539,0.407765947,0.918983547,0.307109806,0.507693087,26.38259399
0.332232982,0.739405466,0.882289584,0.933136635,0.627662017,0.941812651,32.04594401
0.569363428,0.017605795,0.511205634,0.121610327,0.899156609,0.501127363,25.98353078
0.089630135,0.726661307,0.631989342,0.139078097,0.562264707,0.099612465,21.38693559
0.337056648,0.206502003,0.373279516,0.958154153,0.05046845,0.798538055,22.20077517
0.248831449,0.648627352,0.630483791,0.390159346,0.450937988,0.741236024,24.8476627
0.685368028,0.319793622,0.6946342,0.404623323,0.321117495,0.347383921,21.39013771
0.055687777,0.528330162,0.718135423,0.803099066,0.970511973,0.518581324,31.83121386
0.483228997,0.545552269,0.298393943,0.857173197,0.210202983,0.856068181,24.9965216
0.553845841,0.843757739,0.869550134,0.155353902,0.110549295,0.403243713,19.21822361
0.93125463,0.439629833,0.253588143,0.02376765,0.127166855,0.112169855,15.79123841
